Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_581,581,5,0,0,0,0,0,2.000,5.500,7.500,0.147,581,5.814,15.771,0,0.322,0.565,0.064,0.507,0.251,3580.736,3942.158,3015.517,3601.519,309.614
Track_582,582,5,0,0,0,0,0,2.000,7.000,9.000,0.224,582,19.739,14.248,0,0.255,0.594,0.132,0.153,0.226,2851.161,3657.000,2455.593,2681.502,448.289
Track_583,583,4,0,0,0,0,0,1.500,6.000,7.500,0.666,583,11.336,14.607,0,0.491,0.877,0.261,0.335,0.337,3528.737,4167.609,3087.197,3565.139,405.916
Track_584,584,12,0,0,0,0,0,5.500,5.500,11.000,0.557,584,11.341,14.221,0,0.397,0.584,0.066,0.472,0.183,3778.731,8209.391,2375.613,3505.665,1466.138
Track_585,585,45,0,0,0,0,0,22.000,7.000,29.000,0.216,585,22.800,3.820,0,0.313,0.601,0.015,0.325,0.176,3575.356,4860.248,2869.651,3435.101,521.090
Track_586,586,7,0,0,0,0,0,3.000,6.000,9.000,0.756,586,27.849,0.000,0,0.252,0.648,0.000,0.216,0.253,3504.218,4157.807,2163.375,3745.447,601.786
Track_587,587,27,0,0,0,0,0,13.000,5.500,18.500,1.493,587,19.370,0.514,0,0.357,0.826,0.074,0.370,0.205,3140.931,3570.516,2410.410,3150.070,329.893
Track_589,589,9,0,0,0,0,0,4.000,6.000,10.000,0.527,589,1.953,0.589,0,0.297,0.524,0.058,0.341,0.151,2513.003,2982.341,2266.298,2469.593,182.655
Track_590,590,6,0,0,0,0,0,2.500,6.500,9.000,0.398,590,3.937,0.712,0,0.283,0.407,0.175,0.292,0.085,2756.459,3197.688,2409.900,2749.156,309.475
Track_591,591,10,0,0,0,0,0,4.500,6.000,10.500,0.086,591,11.166,7.336,0,0.128,0.345,0.027,0.102,0.103,3232.278,4044.802,2058.676,3425.901,575.113
Track_593,593,6,0,0,0,0,0,2.500,6.500,9.000,0.161,593,41.816,4.998,0,0.183,0.223,0.079,0.202,0.059,3799.994,4258.324,3200.793,3990.391,381.528
